Data Dimensions/Time,QIN,CNI,CNI data cleaning
3/9/2021 20:44,250.653,526.79999,Rest
3/9/2021 20:47,250.289,527.20001,Rest
3/9/2021 20:50,255.713,526,Rest
3/9/2021 20:53,245.35899,524.79999,Rest
3/9/2021 20:56,239.05299,521.20001,Rest
3/9/2021 20:59,231.815,517.59998,Rest
3/9/2021 21:02,216.16299,518,Rest
3/9/2021 21:05,194.73399,518.79999,Rest
3/9/2021 21:08,194.505,519.20001,Rest
3/9/2021 21:11,204.244,518.40002,Rest
3/9/2021 21:14,209.35899,517,Rest
3/9/2021 21:17,234.49899,513.40002,Rest
3/9/2021 21:20,253.882,513,Rest
3/9/2021 21:23,253.24699,516.20001,Rest
3/9/2021 21:26,238.702,519.20001,Rest
3/9/2021 21:29,212.272,524.40002,Rest
3/9/2021 21:32,199.36,528,Rest
3/9/2021 21:35,195.897,532,Rest
3/9/2021 21:38,196.24899,533.20001,Rest
3/9/2021 21:41,198.394,536,Rest
3/9/2021 21:44,195.882,537.20001,Rest
3/9/2021 21:47,192.881,537.59998,Rest
3/9/2021 21:50,201.248,537.59998,Rest
3/9/2021 21:53,212.18201,537.59998,Rest
3/9/2021 21:56,229.174,535.20001,Rest
3/9/2021 21:59,261.27399,530,Rest
3/9/2021 22:02,263.66,528.79999,Rest
3/9/2021 22:05,246.765,528.79999,Rest
3/9/2021 22:08,224.388,530,Rest
3/9/2021 22:11,196.257,532,Rest
3/9/2021 22:14,192.13,532,Rest
3/9/2021 22:17,197.022,526.40002,Rest
3/9/2021 22:20,214.289,519.79999,Rest
3/9/2021 22:23,252.927,511.39999,Rest
3/9/2021 22:26,254.67599,506,Rest
3/9/2021 22:29,246.493,500.79999,Rest
3/9/2021 22:32,234.71001,502,Rest
3/9/2021 22:35,191.702,505.39999,Rest
3/9/2021 22:38,184.05,507.20001,Rest
3/9/2021 22:41,202.481,508.20001,Rest
3/9/2021 22:44,203.26601,508.20001,Rest
3/9/2021 22:47,197.218,506.39999,Rest
3/9/2021 22:50,195.472,505,Rest
3/9/2021 22:53,190.006,506,Rest
3/9/2021 22:56,185.384,506.39999,Rest
3/9/2021 22:59,192.062,506,Rest
3/9/2021 23:02,203.901,506.79999,Rest
3/9/2021 23:05,207.74699,508.79999,Rest
3/9/2021 23:08,209.32899,509.79999,Rest
3/9/2021 23:11,230.84,511.39999,Rest
3/9/2021 23:14,251.84,512.79999,Rest
3/9/2021 23:17,270.478,512.79999,Rest
3/9/2021 23:20,280.02399,512.20001,Rest
3/9/2021 23:23,261.487,513.59998,Rest
3/9/2021 23:26,220.47099,514.79999,Rest
3/9/2021 23:29,184.623,515.59998,Rest
3/9/2021 23:32,181.64799,517,Rest
3/9/2021 23:35,177.47099,520,Rest
3/9/2021 23:38,182.55299,520.40002,Rest
3/9/2021 23:41,185.675,520.40002,Rest
3/9/2021 23:44,179.36099,521.20001,Rest
3/9/2021 23:47,176.745,520.40002,Rest
3/9/2021 23:50,187.63699,518.20001,Rest
3/9/2021 23:53,173.349,517,Rest
3/9/2021 23:56,166.05,514.79999,Rest
3/9/2021 23:59,169.464,511.79999,Rest
4/9/2021 0:02,165.944,512.40002,Rest
4/9/2021 0:21,200.123,516.40002,Rest
4/9/2021 0:24,198.68201,519.20001,Rest
4/9/2021 0:27,196.27901,520,Rest
4/9/2021 0:30,200.19701,521.20001,Rest
4/9/2021 0:33,189.895,522,Rest
4/9/2021 0:36,169.948,522.40002,Rest
4/9/2021 0:39,164.53101,522.40002,Rest
4/9/2021 0:42,163.60899,520,Rest
4/9/2021 0:45,162.37199,517.59998,Rest
4/9/2021 0:48,180.99899,510.60001,Rest
4/9/2021 0:51,191.312,506.39999,Rest
4/9/2021 0:54,186.981,500.20001,Rest
4/9/2021 0:57,189.93201,496.39999,Rest
4/9/2021 1:00,193.70599,492,Rest
4/9/2021 1:03,192.173,488.39999,Rest
4/9/2021 1:06,210.19299,468.79999,Rest
4/9/2021 1:09,253.071,459.60001,Rest
4/9/2021 1:12,259.784,450.39999,Rest
4/9/2021 1:15,251.481,445.79999,Rest
4/9/2021 1:18,235.336,450.39999,Rest
4/9/2021 1:21,219.714,448.39999,Rest
4/9/2021 1:24,241.94701,442.39999,Rest
4/9/2021 1:27,255.59801,439.39999,Rest
4/9/2021 1:30,232.685,442.20001,Rest
4/9/2021 1:33,203.19901,448.39999,Rest
4/9/2021 1:36,169.481,456.39999,Rest
4/9/2021 1:39,164.547,462.39999,Rest
4/9/2021 1:42,176.862,467.79999,Rest
4/9/2021 1:45,171.83501,469.60001,Rest
4/9/2021 1:48,156.40401,472.79999,Rest
4/9/2021 1:51,136.039,474,CNI outlier
4/9/2021 1:54,126.319,475.60001,CNI outlier
4/9/2021 1:57,145.993,477,CNI outlier
4/9/2021 2:00,151.76401,430.401,CNI outlier
4/9/2021 2:03,144.82899,425.20099,CNI outlier
4/9/2021 2:06,127.347,430.401,CNI outlier
4/9/2021 2:09,119.045,434.00101,CNI outlier
4/9/2021 2:12,125.995,488.79999,CNI outlier
4/9/2021 2:15,152.914,498.79999,CNI outlier
4/9/2021 2:18,177.424,470,CNI outlier
4/9/2021 2:21,159.38,416.60101,CNI outlier
4/9/2021 2:24,123.938,417.80099,CNI outlier
4/9/2021 2:27,116.964,419.20099,CNI outlier
4/9/2021 2:30,125.322,451.401,CNI outlier
4/9/2021 2:33,144.86501,506.20001,CNI outlier
4/9/2021 2:36,164.00301,506.39999,CNI outlier
4/9/2021 2:39,148.36501,507.20001,CNI outlier
4/9/2021 2:42,121.718,508.20001,CNI outlier
4/9/2021 2:45,115.689,509,CNI outlier
4/9/2021 2:48,135.106,512,CNI outlier
4/9/2021 2:51,153.11,513.20001,CNI outlier
4/9/2021 2:54,184.295,517,CNI outlier
4/9/2021 2:57,191.74001,520.40002,CNI outlier
4/9/2021 3:00,166.22701,519.79999,CNI outlier
4/9/2021 3:03,153.366,517.79999,CNI outlier
4/9/2021 3:06,151.17999,510.60001,CNI outlier
4/9/2021 3:09,140.625,500.20001,CNI outlier
4/9/2021 3:12,132.442,495.20001,CNI outlier
4/9/2021 3:15,129.69701,492.60001,CNI outlier
4/9/2021 3:18,96.936096,437.694,CNI outlier
4/9/2021 3:21,82.0662,440.49399,CNI outlier
4/9/2021 3:24,83.360199,439.89401,CNI outlier
4/9/2021 3:27,96.069199,442.694,CNI outlier
4/9/2021 3:30,102.299,501.39999,CNI outlier
4/9/2021 3:33,114.056,505.60001,CNI outlier
4/9/2021 3:36,119.986,453.20099,CNI outlier
4/9/2021 3:39,96.837097,451.60101,CNI outlier
4/9/2021 3:42,85.8564,449.80099,CNI outlier
4/9/2021 3:45,102.815,445.80099,CNI outlier
4/9/2021 3:48,118.344,495.39999,CNI outlier
4/9/2021 3:51,124.559,491.39999,CNI outlier
4/9/2021 3:54,123.248,485,CNI outlier
4/9/2021 3:57,103.042,483,CNI outlier
4/9/2021 4:00,80.687302,480.79999,CNI outlier
4/9/2021 4:03,74.620697,479.39999,CNI outlier
4/9/2021 4:06,87.010696,478.39999,CNI outlier
4/9/2021 4:09,103.994,477.79999,CNI outlier
4/9/2021 4:12,130.18201,475.20001,CNI outlier
4/9/2021 4:15,136.86301,441.10001,CNI outlier
4/9/2021 4:18,127.166,439.29999,CNI outlier
4/9/2021 4:21,111.127,437.10001,CNI outlier
4/9/2021 4:24,85.075203,387.52499,CNI outlier
4/9/2021 4:27,76.843803,417.22501,CNI outlier
4/9/2021 4:30,69.785202,416.82501,CNI outlier
4/9/2021 4:33,67.25,417.42499,CNI outlier
4/9/2021 4:36,73.817001,464.60001,CNI outlier
4/9/2021 4:39,106.439,464.79999,CNI outlier
4/9/2021 4:42,126.638,367.203,CNI outlier
4/9/2021 4:45,121.095,361.40302,CNI outlier
4/9/2021 4:48,117.693,356.80301,CNI outlier
4/9/2021 4:51,111.572,353.00299,CNI outlier
4/9/2021 4:54,105.334,434.20001,CNI outlier
4/9/2021 4:57,109.066,429.60001,CNI outlier
4/9/2021 5:00,140.339,425.60001,CNI outlier
4/9/2021 5:03,144.491,427.39999,CNI outlier
4/9/2021 5:06,150.28999,432.60001,CNI outlier
4/9/2021 5:09,148.754,434,CNI outlier
4/9/2021 5:12,108.812,427,CNI outlier
4/9/2021 5:15,76.5308,424.79999,CNI outlier
4/9/2021 5:18,52.380199,428.20001,CNI outlier
4/9/2021 5:21,64.666298,436,CNI outlier
4/9/2021 5:24,98.273697,451,CNI outlier
4/9/2021 5:27,117.537,454.20001,CNI outlier
4/9/2021 5:30,128.668,320.004,CNI outlier
4/9/2021 5:33,111.479,267.806,CNI outlier
4/9/2021 5:36,71.019302,262.806,CNI outlier
4/9/2021 5:39,49.0261,218.007,CNI outlier
4/9/2021 5:42,30.963499,358.80301,CNI outlier
4/9/2021 5:45,37.031601,412.60101,CNI outlier
4/9/2021 5:48,52.091801,329.00299,CNI outlier
4/9/2021 5:51,58.595001,284.20401,CNI outlier
4/9/2021 5:54,64.627197,276.004,CNI outlier
4/9/2021 5:57,69.6521,276.604,CNI outlier
4/9/2021 6:00,92.349503,368.00299,CNI outlier
4/9/2021 6:03,97.408997,461.20001,CNI outlier
4/9/2021 6:06,101.595,465,CNI outlier
4/9/2021 6:09,90.266998,370.00299,CNI outlier
4/9/2021 6:12,54.913101,371.40302,CNI outlier
4/9/2021 6:15,65.031998,373.603,CNI outlier
4/9/2021 6:18,106.746,379.40302,CNI outlier
4/9/2021 6:21,123.287,473.60001,CNI outlier
4/9/2021 6:24,133.69099,472.39999,CNI outlier
4/9/2021 6:27,119.498,471,CNI outlier
4/9/2021 6:30,90.562103,469.39999,CNI outlier
4/9/2021 6:33,78.833603,469.20001,CNI outlier
4/9/2021 6:36,85.586098,467,CNI outlier
4/9/2021 6:39,94.743599,415.20099,CNI outlier
4/9/2021 6:42,85.5252,359.603,CNI outlier
4/9/2021 6:45,80.958099,353.00299,CNI outlier
4/9/2021 6:48,82.054802,344.603,CNI outlier
4/9/2021 6:51,84.442001,387.60101,CNI outlier
4/9/2021 6:54,126.485,431.39999,CNI outlier
4/9/2021 6:57,150.425,430.20001,CNI outlier
4/9/2021 7:00,144.293,343.80301,CNI outlier
4/9/2021 7:03,131.14,348.203,CNI outlier
4/9/2021 7:06,109.633,353.00299,CNI outlier
4/9/2021 7:09,93.485802,356.203,CNI outlier
4/9/2021 7:12,97.026604,448.60001,CNI outlier
4/9/2021 7:15,111.49,448,CNI outlier
4/9/2021 7:18,96.358299,448.60001,CNI outlier
4/9/2021 7:21,107.304,449.39999,CNI outlier
4/9/2021 7:24,146.052,454.60001,CNI outlier
4/9/2021 7:27,165.06,464.20001,CNI outlier
4/9/2021 7:30,178.457,476.20001,CNI outlier
4/9/2021 7:33,163.439,483.79999,CNI outlier
4/9/2021 7:36,113.851,488.79999,CNI outlier
4/9/2021 7:39,90.269997,487.20001,CNI outlier
4/9/2021 7:42,80.271004,484.39999,CNI outlier
4/9/2021 7:45,86.047501,480,CNI outlier
4/9/2021 7:48,125.369,473.79999,CNI outlier
4/9/2021 7:51,148.19701,469.79999,CNI outlier
4/9/2021 7:54,176.411,465.39999,CNI outlier
4/9/2021 7:57,174.69,372.00299,CNI outlier
4/9/2021 8:00,134.297,374.00299,CNI outlier
4/9/2021 8:03,110.648,376.603,CNI outlier
4/9/2021 8:06,80.299202,329.60501,CNI outlier
4/9/2021 8:09,75.100899,424.00201,CNI outlier
4/9/2021 8:12,87.649597,421.00201,CNI outlier
4/9/2021 8:15,84.766701,416.802,CNI outlier
4/9/2021 8:18,97.277901,464,CNI outlier
4/9/2021 8:21,123.557,463.20001,CNI outlier
4/9/2021 8:24,164.187,467.60001,CNI outlier
4/9/2021 8:27,180.07001,471.39999,CNI outlier
4/9/2021 8:30,166.793,473,CNI outlier
4/9/2021 8:33,150.145,472.60001,CNI outlier
4/9/2021 8:36,131.76601,468,CNI outlier
4/9/2021 8:39,137.114,465.39999,CNI outlier
4/9/2021 8:42,167.694,464.20001,CNI outlier
4/9/2021 8:45,178.496,463.39999,CNI outlier
4/9/2021 8:48,168.759,459.79999,CNI outlier
4/9/2021 8:51,145.74699,459,CNI outlier
4/9/2021 8:54,124.157,454.20001,CNI outlier
4/9/2021 8:57,125.843,452.39999,CNI outlier
4/9/2021 9:00,137.735,454.60001,CNI outlier
4/9/2021 9:03,160.02,454,CNI outlier
4/9/2021 9:06,168.799,448.60001,CNI outlier
4/9/2021 9:09,149.377,448.20001,CNI outlier
4/9/2021 9:12,125.965,443,Rest
4/9/2021 9:15,124.839,438.60001,Rest
4/9/2021 9:18,140.01801,439.79999,Rest
4/9/2021 9:21,161.272,438.39999,Rest
4/9/2021 9:24,185.09,439,Rest
4/9/2021 9:27,185.71201,439.39999,Rest
4/9/2021 9:30,183.108,437.79999,Rest
4/9/2021 9:33,180.72501,435.79999,Rest
4/9/2021 9:36,178.73599,435.20001,Rest
4/9/2021 9:39,174.7,435,Rest
4/9/2021 9:42,154.12199,434.60001,Rest
4/9/2021 9:45,148.895,431.20001,Rest
4/9/2021 9:48,149.66499,426.20001,Rest
4/9/2021 9:51,154.649,425.79999,Rest
4/9/2021 9:54,175.043,426.79999,Rest
4/9/2021 9:57,179.541,428.39999,Rest
4/9/2021 10:00,178.806,425.79999,Rest
4/9/2021 10:03,180.855,421.39999,Rest
4/9/2021 10:06,183.088,416.20001,Rest
4/9/2021 10:09,188.384,414.60001,Rest
4/9/2021 10:12,194.12601,414.20001,Rest
4/9/2021 10:15,193.771,415.39999,Rest
4/9/2021 10:18,207.72501,415.79999,Rest
4/9/2021 10:21,228.354,418,Rest
4/9/2021 10:24,253.3,427.60001,Rest
4/9/2021 10:27,251.939,435,Rest
4/9/2021 10:30,230.823,449.20001,Rest
4/9/2021 10:33,207.19,458.39999,Rest
4/9/2021 10:36,186.867,473.20001,Rest
4/9/2021 10:39,187.722,483.60001,Rest
4/9/2021 10:42,192.35899,494.60001,Rest
4/9/2021 10:45,199.42599,498.60001,Rest
4/9/2021 10:48,220.293,498.20001,Rest
4/9/2021 10:51,234.158,499.60001,Rest
4/9/2021 10:54,237.645,506,Rest
4/9/2021 10:57,229.793,512,Rest
4/9/2021 11:00,229.38499,515,Rest
4/9/2021 11:03,238.76199,513,Rest
4/9/2021 11:06,256.42099,509,Rest
4/9/2021 11:09,257.16699,506.39999,Rest
4/9/2021 11:12,252.617,504.60001,Rest
4/9/2021 11:15,248.476,507.60001,Rest
4/9/2021 11:18,264.67599,515.20001,Rest
4/9/2021 11:21,285.414,521,Rest
4/9/2021 11:24,273.11301,534.40002,Rest
4/9/2021 11:27,253.983,541.59998,Rest
4/9/2021 11:30,244.231,551.59998,Rest
4/9/2021 11:33,244.556,559.20001,Rest
4/9/2021 11:36,262.146,575.20001,Rest
4/9/2021 11:39,262.25,585.59998,Rest
4/9/2021 11:42,228.474,598.79999,Rest
4/9/2021 11:45,219.964,602,Rest
4/9/2021 11:48,223.952,598.79999,Rest
4/9/2021 11:51,249.433,596,Rest
4/9/2021 11:54,285.80399,594.79999,Rest
4/9/2021 11:57,295.67099,601.59998,Rest
4/9/2021 12:00,293.95499,616,Rest
4/9/2021 12:03,289.55701,626,Rest
4/9/2021 12:06,288.069,639.59998,Rest
4/9/2021 12:09,273.724,646.40002,Rest
4/9/2021 12:12,246.241,657.20001,Rest
4/9/2021 12:15,235.99001,662.40002,Rest
4/9/2021 12:18,240.047,665.20001,Rest
4/9/2021 12:21,255.42599,667.20001,Rest
4/9/2021 12:24,280.772,668.40002,Rest
4/9/2021 12:27,287.862,668,Rest
4/9/2021 12:30,283.03601,666.40002,Rest
4/9/2021 12:33,279.16699,664.79999,Rest
4/9/2021 12:36,280.90302,664,Rest
4/9/2021 12:39,276.271,663.59998,Rest
4/9/2021 12:42,247.62,666.79999,Rest
4/9/2021 12:45,224.72301,668,Rest
4/9/2021 12:48,201.936,666.40002,Rest
4/9/2021 12:51,210.358,664,Rest
4/9/2021 12:54,245.854,664,Rest
4/9/2021 12:57,273.043,664.40002,Rest
4/9/2021 13:00,278.448,661.20001,Rest
4/9/2021 13:03,260.61401,660.79999,Rest
4/9/2021 13:06,256.5,650,Rest
4/9/2021 13:09,256.65701,641.59998,Rest
4/9/2021 13:12,270.87,636,Rest
4/9/2021 13:15,268.05399,632.79999,Rest
4/9/2021 13:18,238.653,633.59998,Rest
4/9/2021 13:21,232.763,630.79999,Rest
4/9/2021 13:24,242.60699,628.40002,Rest
4/9/2021 13:27,264.83099,629.59998,Rest
4/9/2021 13:30,286.694,632.40002,Rest
4/9/2021 13:33,268.87299,638,Rest
4/9/2021 13:36,231.29401,641.59998,Rest
4/9/2021 13:39,219.403,638,Rest
4/9/2021 13:42,225.726,627.59998,Rest
4/9/2021 13:45,244.116,618,Rest
4/9/2021 13:48,264.91901,601.20001,Rest
4/9/2021 13:51,251.884,592.79999,Rest
4/9/2021 13:54,235.963,579.59998,Rest
4/9/2021 13:57,238.84,570,Rest
4/9/2021 14:00,250.911,556.79999,Rest
4/9/2021 14:03,270.85699,551.20001,Rest
4/9/2021 14:06,265.936,547.20001,Rest
4/9/2021 14:09,261.78,542.79999,Rest
4/9/2021 14:12,264.508,536.40002,Rest
4/9/2021 14:15,257.57501,529.59998,Rest
4/9/2021 14:18,250.55901,521.20001,Rest
4/9/2021 14:21,240.01601,518.40002,Rest
4/9/2021 14:24,240.052,512.79999,Rest
4/9/2021 14:27,247.62199,510,Rest
4/9/2021 14:30,259.543,504.60001,Rest
4/9/2021 14:33,253.188,504.79999,Rest
4/9/2021 14:36,217.381,510.79999,Rest
4/9/2021 14:39,211.136,516.40002,Rest
4/9/2021 14:42,227.728,529.79999,Rest
4/9/2021 14:45,232.783,536.40002,Rest
4/9/2021 14:48,227.32201,543.59998,Rest
4/9/2021 14:51,209.10201,546.40002,Rest
4/9/2021 14:54,197.88,544,Rest
4/9/2021 14:57,205.446,544.79999,Rest
4/9/2021 15:00,211.187,548,Rest
4/9/2021 15:03,215.353,547.20001,Rest
4/9/2021 15:06,222.599,536.40002,Rest
4/9/2021 15:09,228.02299,526.20001,Rest
4/9/2021 15:12,231.933,510.20001,Rest
4/9/2021 15:15,228.32401,503,Rest
4/9/2021 15:18,200.808,504.39999,Rest
4/9/2021 15:21,184.32899,508.20001,Rest
4/9/2021 15:24,185.771,514.59998,Rest
4/9/2021 15:27,195.927,517.79999,Rest
4/9/2021 15:30,218.312,521.59998,Rest
4/9/2021 15:33,241.08299,521.59998,Rest
4/9/2021 15:36,267.60699,523.59998,Rest
4/9/2021 15:39,263.05499,527.20001,Rest
4/9/2021 15:42,236.855,533.20001,Rest
4/9/2021 15:45,209.537,536.79999,Rest
4/9/2021 15:48,182.436,537.20001,Rest
4/9/2021 15:51,204.56799,532.40002,Rest
4/9/2021 15:54,231.72701,524.40002,Rest
4/9/2021 15:57,228.62,520.79999,Rest
4/9/2021 16:00,197.74699,518,Rest
4/9/2021 16:03,176.586,518.40002,Rest
4/9/2021 16:06,187.22701,514,Rest
4/9/2021 16:09,199.209,511.60001,Rest
4/9/2021 16:12,226.93401,509,Rest
4/9/2021 16:15,229.46201,508.60001,Rest
4/9/2021 16:18,197.78799,511.79999,Rest
4/9/2021 16:21,190.228,512.79999,Rest
4/9/2021 16:24,186.483,510.79999,Rest
4/9/2021 16:27,180.60201,506.60001,Rest
4/9/2021 16:30,186.94,501,Rest
4/9/2021 16:33,201.48,500.20001,Rest
4/9/2021 16:36,230.98801,496,Rest
4/9/2021 16:39,238.686,494.20001,Rest
4/9/2021 16:42,243.23801,495.60001,Rest
4/9/2021 16:45,229.74699,494.60001,Rest
4/9/2021 16:48,207.745,494,Rest
4/9/2021 16:51,204.129,495.20001,Rest
4/9/2021 16:54,189.98199,494.79999,Rest
4/9/2021 16:57,193.146,493.20001,Rest
4/9/2021 17:00,199.88699,495,Rest
4/9/2021 17:03,203.08099,496.79999,Rest
4/9/2021 17:06,206.87199,496.79999,Rest
4/9/2021 17:09,200.638,495,Rest
4/9/2021 17:12,188.903,489.39999,Rest
4/9/2021 17:15,193.112,482,Rest
4/9/2021 17:18,208.22501,470.79999,Rest
4/9/2021 17:21,210.278,466.60001,Rest
4/9/2021 17:24,196.039,463.79999,Rest
4/9/2021 17:27,184.414,464.20001,Rest
4/9/2021 17:30,169.808,466.20001,Rest
4/9/2021 17:33,179.08099,467.60001,Rest
4/9/2021 17:36,194.658,469.60001,Rest
4/9/2021 17:39,195.31,468.60001,Rest
4/9/2021 17:42,196.64,464.60001,Rest
4/9/2021 17:45,196.70599,463,Rest
4/9/2021 17:48,200.27901,460.79999,Rest
4/9/2021 17:51,199.914,460.60001,Rest
4/9/2021 17:54,208.717,458.79999,Rest
4/9/2021 17:57,220.584,453.79999,Rest
4/9/2021 18:00,219.60001,445.20001,Rest
4/9/2021 18:03,207.476,441.20001,Rest
4/9/2021 18:06,171.319,440.60001,Rest
4/9/2021 18:09,155.476,442.39999,Rest
4/9/2021 18:12,161.53,446.79999,Rest
4/9/2021 18:15,187.972,450,Rest
4/9/2021 18:18,235.77699,450.60001,Rest
4/9/2021 18:21,240.437,451.79999,Rest
4/9/2021 18:24,230.461,454,Rest
4/9/2021 18:27,224.54401,455.20001,Rest
4/9/2021 18:30,224.185,458.79999,Rest
4/9/2021 18:33,221.142,461.60001,Rest
4/9/2021 18:36,219.397,464,Rest
4/9/2021 18:39,220.06799,464.79999,Rest
4/9/2021 18:42,201.214,467.79999,Rest
4/9/2021 18:45,193.612,468,Rest
4/9/2021 18:48,191.257,466,Rest
4/9/2021 18:51,180.381,463.79999,Rest
4/9/2021 18:54,177.27901,458.79999,Rest
4/9/2021 18:57,185.83501,457.39999,Rest
4/9/2021 19:00,193.72501,458.39999,Rest
4/9/2021 19:03,198.44501,460.60001,Rest
4/9/2021 19:06,210.125,464.20001,Rest
4/9/2021 19:09,214.63901,466,Rest
4/9/2021 19:12,240.218,467.39999,Rest
4/9/2021 19:15,246.47301,468,Rest
4/9/2021 19:18,229.86099,468.79999,Rest
4/9/2021 19:21,217.87601,468,Rest
4/9/2021 19:24,193.435,468.60001,Rest
4/9/2021 19:27,186.30499,470.39999,Rest
4/9/2021 19:30,189.06799,473.79999,Rest
4/9/2021 19:33,187.94701,476.60001,Rest
4/9/2021 19:36,200.73599,481.20001,Rest
4/9/2021 19:39,218.58,485,Rest
4/9/2021 19:42,223.052,491.20001,Rest
4/9/2021 19:45,230.24001,496,Rest
4/9/2021 19:48,219.808,502.79999,Rest
4/9/2021 19:51,203.02299,507,Rest
4/9/2021 19:54,206.623,513.79999,Rest
4/9/2021 19:57,208.036,518.20001,Rest
4/9/2021 20:00,200.54401,523.59998,Rest
4/9/2021 20:03,191.66299,525.59998,Rest
4/9/2021 20:06,178.105,527.20001,Rest
4/9/2021 20:09,168.966,526.40002,Rest
4/9/2021 20:12,171.744,524,Rest
4/9/2021 20:15,186.838,521.59998,Rest
4/9/2021 20:18,224.608,516.40002,Rest
4/9/2021 20:21,232.034,513.79999,Rest
4/9/2021 20:24,214.116,511.20001,Rest
4/9/2021 20:27,191.026,511.20001,Rest
4/9/2021 20:30,167.02,513.59998,Rest
4/9/2021 20:33,185.39799,513.79999,Rest
4/9/2021 20:36,215.612,513.59998,Rest
4/9/2021 20:39,235.326,514,Rest
4/9/2021 20:42,238.84599,514.40002,Rest
4/9/2021 20:45,214.05,515.59998,Rest
4/9/2021 20:48,208.60899,517.59998,Rest
4/9/2021 20:51,201.326,517.20001,Rest
4/9/2021 20:54,187.245,515.40002,Rest
4/9/2021 20:57,195.418,514.20001,Rest
4/9/2021 21:00,189.48199,512.20001,Rest
4/9/2021 21:03,189.522,511.39999,Rest
4/9/2021 21:06,194.776,510.39999,Rest
4/9/2021 21:09,187.17999,509.39999,Rest
4/9/2021 21:12,179.627,505.20001,Rest
4/9/2021 21:15,177.01801,501,Rest
4/9/2021 21:18,171.49699,494.79999,Rest
4/9/2021 21:21,178.634,492,Rest
4/9/2021 21:24,188.67799,491.20001,Rest
4/9/2021 21:27,195.55701,492.20001,Rest
4/9/2021 21:30,199.483,494.20001,Rest
4/9/2021 21:33,192.496,494.79999,Rest
4/9/2021 21:36,199.399,495,Rest
4/9/2021 21:39,197.612,495.60001,Rest
4/9/2021 21:42,192.37,497.20001,Rest
4/9/2021 21:45,194.804,497.60001,Rest
4/9/2021 21:48,189.07201,496.20001,Rest
4/9/2021 21:51,191.202,495,Rest
4/9/2021 21:54,196.60201,492.20001,Rest
4/9/2021 21:57,192.963,490.79999,Rest
4/9/2021 22:00,182.66299,489.20001,Rest
4/9/2021 22:03,181.714,487,Rest
4/9/2021 22:06,180.19099,485,Rest
4/9/2021 22:09,181.60899,484.79999,Rest
4/9/2021 22:12,191.144,488.39999,Rest
4/9/2021 22:15,197.658,494.20001,Rest
4/9/2021 22:18,202.34399,504.79999,Rest
4/9/2021 22:21,203.336,512,Rest
4/9/2021 22:24,208.506,522.59998,Rest
4/9/2021 22:27,201.056,528.79999,Rest
4/9/2021 22:30,195.82401,534.79999,Rest
4/9/2021 22:33,204.97701,537.20001,Rest
4/9/2021 22:36,199.597,539.20001,Rest
4/9/2021 22:39,197.44901,538.40002,Rest
4/9/2021 22:42,195.401,535.59998,Rest
4/9/2021 22:45,188.916,533.59998,Rest
4/9/2021 22:48,185.27,526.40002,Rest
4/9/2021 22:51,186.58099,522,Rest
4/9/2021 22:54,188.73599,518.79999,Rest
4/9/2021 22:57,188.841,517.20001,Rest
4/9/2021 23:00,185.662,517.20001,Rest
4/9/2021 23:03,189.011,516.40002,Rest
4/9/2021 23:06,194.86301,515.20001,Rest
4/9/2021 23:09,190.608,514.79999,Rest
4/9/2021 23:12,189.686,514,Rest
4/9/2021 23:15,183.39101,513.79999,Rest
4/9/2021 23:18,177.69,513,Rest
4/9/2021 23:21,177.673,513.40002,Rest
4/9/2021 23:24,182.89301,515,Rest
4/9/2021 23:27,195.149,517.20001,Rest
4/9/2021 23:30,205.248,521.59998,Rest
4/9/2021 23:33,206.472,524.40002,Rest
4/9/2021 23:36,207.99899,526.79999,Rest
4/9/2021 23:39,201.28,526.79999,Rest
4/9/2021 23:42,213.69901,523.20001,Rest
4/9/2021 23:45,237.104,518.40002,Rest
4/9/2021 23:48,242.90199,513.59998,Rest
4/9/2021 23:51,240.25101,511.60001,Rest
4/9/2021 23:54,223.72701,513.59998,Rest
4/9/2021 23:57,199.575,518,Rest
5/9/2021 0:00,190.23599,525.20001,Rest
5/9/2021 0:20,181.457,540.79999,Rest
5/9/2021 0:23,200.724,545.20001,Rest
5/9/2021 0:26,205.81599,552,Rest
5/9/2021 0:29,196.20399,556,Rest
5/9/2021 0:32,179.89799,559.20001,Rest
5/9/2021 0:35,158.494,560.40002,Rest
5/9/2021 0:38,125.491,560.40002,Rest
5/9/2021 0:41,126.661,560.79999,Rest
5/9/2021 0:44,136.146,561.59998,Rest
5/9/2021 0:47,152.08099,561.20001,Rest
5/9/2021 0:50,181.11,559.20001,Rest
5/9/2021 0:53,182.778,556.79999,Rest
5/9/2021 0:56,186.021,552.40002,Rest
5/9/2021 0:59,185.76801,551.59998,Rest
5/9/2021 1:02,163.062,552,Rest
5/9/2021 1:05,140.429,553.20001,Rest
5/9/2021 1:08,128.07401,557.59998,Rest
5/9/2021 1:11,135.20799,560.79999,Rest
5/9/2021 1:14,165.985,568,Rest
5/9/2021 1:17,183.11099,572.40002,Rest
5/9/2021 1:20,185.47,576.79999,Rest
5/9/2021 1:23,177.729,577.20001,Rest
5/9/2021 1:26,164.381,573.59998,Rest
5/9/2021 1:29,156.742,569.59998,Rest
5/9/2021 1:32,139.42599,564,Rest
5/9/2021 1:35,133.14799,559.59998,Rest
5/9/2021 1:38,107.786,553.59998,Rest
5/9/2021 1:41,110.386,549.20001,Rest
